titulo_do_texto,texto,descritor,comando,resposta_item,ano,tipo,origem,resposta,opcoes
Jurássicas penas,"Olá, CHC! Gostei muito da notícia do dinossauro com penas. Fiquei em dúvida se ele é só carnívoro ou onívoro (comem carne e vegetais), seria legal se vocês publicassem sobre isso. Também não sabia que existiam dinossauros que tinham penas no rabo. Podem publicar, por favor, a minha carta? Sophie Sauer Harber Machado. Curitiba/PR. Oi, Sophie. Veja a sua carta publicada! Sobre os dinossauros, você pode encontrar essas res postas na CHC digital!",D20 - Reconhecer o efeito de sentido decorrente do uso da pontuação e de outras notações.,"Nesse texto, no trecho “Olá, CHC!” o ponto de exclamação produz o sentido de",b,8° ano,SPAECE,Avaliação paraná,indicar entusiasmo.,"['demostrar raiva.', 'indicar entusiasmo.', 'sinalizar ironia.', 'reforçar saudade']"
-,"Está se sentindo desmotivado, desanimado e sem energia? Então [...] aprenda alguns bons hábitos para vencer a preguiça. Um pouco de preguiça não faz mal a ninguém... E ela é ótima principalmente quando trabalhamos duro por várias horas, ou quando ficamos na cama em um dia muito frio. No entanto, quando ela passa a dominar nossos dias [...] é hora de começar a [...] vencer a preguiça. [...] Em alguns casos, a preguiça pode ser resultado de cansaço e falta de energia. Se esse for o seu caso, você precisa dar a si mesmo o descanso e o sono que precisa. Além disso, busque fazer bastante exercício físico. Isso lhe dará uma energia extra para enfrentar a semana. [...] Em alguns casos, o motivo da preguiça é devido à falta de motivação. Você pode fortalecer sua motivação por meio de afirmações positivas e autoconhecimento. [...] Concentre-se em fazer uma coisa de cada vez. [...] Sua imaginação tem uma grande influência em sua mente, hábitos e ação. Visualize-se realizando a tarefa com facilidade, energia e entusiasmo. [...] Vencer a preguiça só é possível se fizermos uma série de ações e atividades diárias. Toda vez que você supera, sua preguiça fica mais forte. [...]",D20 - Reconhecer o efeito de sentido decorrente do uso da pontuação e de outras notações.,"No texto, no trecho “Está se sentindo desmotivado, desanimado e sem energia?”, o ponto de interrogação produz o sentido de",b,8° ano,SPAECE,Avaliação paraná,estabelecer um diálogo com o leitor.,"['demonstrar um deboche do autor.', 'estabelecer um diálogo com o leitor.', 'indicar uma surpresa do autor.', 'revelar uma preocupação com o leitor.\r']"
Suas coisas estão uma bagunça? [...],"Você já ouviu a frase: “se você sente que sua vida está bagunçada, comece arrumando suas gavetas”? Apesar de estranho, saiba que faz sentido: ordenar o exterior é um exercício para conseguir se organizar mentalmente, que pode ser com metas, objetivos ou mesmo listas de tarefas mais claras e objetivas – e, preferencialmente, que sejam possíveis de serem completadas. [...] Em determinadas situações projetamos no ambiente externo aquilo que nos incomoda, o que pode transparecer na ausência de mínima organização dos objetos, móveis, roupas, materiais etc., ou resumindo, uma bagunça. [...] cada um de nós se adapta ao ambiente externo de maneira única, portanto, alguns são aparentemente mais organizados, enquanto outros são mais desorganizados no dia a dia. Esses padrões comportamentais são comuns e não necessariamente refletem em problemas. Arrumar a bagunça externa dá um alívio, uma sensação de espaço nos conforta e a energia flui melhor. Mas, se internamente vivemos em estados de estresse, a vida vai sempre tender ao caos e logo a bagunça se instalará novamente. [...] Por isso, o ideal é buscar sempre estados interiores de alegria, paz interior, coragem, calma e gratidão que tornam possível criarmos relacionamentos harmoniosos, resultados que realmente nos satisfazem e soluções eficazes. [...]",D20 - Reconhecer o efeito de sentido decorrente do uso da pontuação e de outras notações.,"Nesse texto, no trecho: “‘...comece arrumando suas gavetas’?” o ponto de interrogação produz o sentido de",d,8° ano,SPAECE,Avaliação paraná,marcar um diálogo com o leitor.,"['indicar insegurança.', 'demonstrar incompreensão.', 'destacar uma ironia do autor.', 'marcar um diálogo com o leitor.']"
Praias onde vale a pena curtir o verão Prepare-se para escolher os lugares ideais para o banho de mar [...],"Está chegando o momento mais aguardado do ano. É quando os estudos dão uma trégua, o trabalho fica para depois e as únicas coisas importantes para fazer são curtir o sol, praticar esportes e aproveitar a paisagem. Para onde ir? Os 9.198 quilômetros do litoral brasileiro abrigam lugares paradisíacos, onde o banho de mar e a areia branquinha são uma tentação para quem passou 11 meses do ano vendo o mar a distância. Mas é preciso ser realista. Há pedaços da costa perdidos para as férias. “Em geral, a condição do litoral brasileiro é ruim para os banhos de mar”, confirma Luiz Roberto Tommasi, um dos maiores especialistas em poluição marinha do país, que há anos avalia as condições das praias. Diante da imensidão azul, pode parecer que o quadro não é assim tão grave. Afinal, o mar deveria diluir a sujeira toda deixada pelos turistas concentrados nesta época do ano. Mas o excesso de esgoto não se manifesta apenas pelo cheiro desagradável, a cor escura da água e o lixo generalizado. O esgoto mata o plâncton que produz o oxigênio e carrega bactérias nocivas e materiais que não são degradados. Entra na cadeia alimentar marinha e contamina os peixes. [...] A poluição das praias não é causada apenas pelo esgoto e a sujeira deixada pelos banhistas mal-educados. O petróleo que vaza dos navios, por exemplo, causa danos ecológicos que perduram durante anos. Mas é um problema localizado. A poluição mais grave do litoral brasileiro é provocada pelo saneamento deficiente. Apenas 4,8% da população das cidades costeiras é atendida pela rede de esgoto. As consequências na qualidade da água do mar são percebidas por meio de exames do nível de coliformes fecais. As medições periódicas indicam se a praia está contaminada por esgoto [...]. Muitos jornais costumam dar os resultados desses exames, principalmente no verão. Mas os interessados também podem acompanhar a situação de sua praia favorita pela internet [...].",D20 - Reconhecer o efeito de sentido decorrente do uso da pontuação e de outras notações.,"No texto, no trecho “‘Em geral, a condição do litoral brasileiro é ruim para os banhos de mar’”,... as aspas foram usadas para",b,8° ano,SPAECE,Avaliação paraná,indicar a fala de uma pessoa.,"['destacar o uso de expressão irônica.', 'indicar a fala de uma pessoa.', 'introduzir um comentário do autor.', 'marcar um trecho importante.']"
O tesouro da casa de lambrequins1 amarelos,"– Não vou! Gritava o guri abraçado ao videogame [...]. – VAMOS! E a última palavra sobre o assunto ficou por conta do pai. Depois de algumas afogadas o motor do fusca funcionou e pegaram a estrada. A lua já ia alta no céu quando o carro parou e a mãe disse eufórica: – Queridos, chegamos! O piá ainda chateado entrou na casa com passos pesados e bateu a porta da sala com força, tanta força que o único quadro que enfeitava a parede caiu e desmontou-se. [...] foi quando viu colado no verso da imagem um papel amarelecido pelo tempo. Desdobrou-o com cuidado e... – Um mapa do tesouro! Murmurou para ninguém ouvir. Limpou a lambança [...] sonhando com um baú cheio de moedas de ouro e joias [...]. – Trinta passos com pernas de pau para o sudoeste. Um.... dois. E a contagem de passos o levou à casinha. [...] Sentado, ficou olhando as paredes de madeira, as aranhas penduradas [...], foi quando percebeu uma tábua meio solta meio presa e fuçando ali descobriu uma lata de metal. – Será o tesouro? [...] Mostrou a lata ao pai que ao abri-la ficou encantado. [...] – Que que é? [...] – É uma coleção de figurinhas lançada por uma marca de bala [...]. Na manhã seguinte, pai e filho estavam na porta da casinha para recomeçar a busca [...]. E a busca pelo tesouro continuou nos dias que vieram e levou os caçadores à descoberta de brinquedos e brincadeiras. Bilboquê, pião, carrinho de rolimã, um mundo de alegrias e diversão. Um dia [...] o pai alcançou um lambrequim amarelo do telhado e [...] ali encontrou uma nova parte do mapa do tesouro que dizia para dar 33 giros em direção ao portão. – Um... dois... vinte e um... trinta. Pai e filho, de tão tontos com os giros, caíram no jardim em meio a bocas-de-leão, lírios, jasmins, sentiram o cheiro das flores, da grama e viram o céu azul [...]. Antes de partir de volta à capital, o piá [...] dobrou meticulosamente o papel amarelado e o colocou atrás do quadro e pensou: – Quem sabe outro menino bate a porta e descobre o tesouro [...]. *Vocabulário: 1 lambrequins: enfeite que fica habitualmente preso no teto das casas.",D19 – Reconhecer o efeito de sentido decorrente da escolha de uma determinada palavra ou expressão.,"Nesse texto, a expressão “passos pesados” produz o sentido de",b,8° ano,SPAECE,Avaliação paraná,indicar que o personagem estava cansado.,"['explicitar a insatisfação do personagem.', 'indicar que o personagem estava cansado.', 'mostrar o modelo dos sapatos do personagem.', 'ressaltar que o personagem gostaria de correr']"
Supergirl − 5a temporada,"Quando alguma produção, seja série ou filme, entrega um resultado memorável, isso é bom e ruim ao mesmo tempo. A quarta temporada de Supergirl, por exemplo, foi a melhor da série até agora. Trazendo camadas de discussões sociais para uma atração com heróis que voam por aí, o seriado criou uma voz única, ao mesmo tempo em que aprofundou a história de personagens. Com isso, a 5a temporada já chegou com uma expectativa enorme que, infelizmente, não foi atendida. Com foco em uma trama sobre tecnologia e uma ameaça que ficou em segundo plano, grande parte do tempo, os novos episódios foram os mais confusos da série até aqui. Desde o começo, o 5o ano de Supergirl tentou emplacar a ideia de ter a tecnologia como a grande vilã. Nos primeiros episódios, uma Kara Danvers (Melissa Benoist) incomoda da olhava para os lados enquanto todas as pessoas estavam focadas em seus celulares. Olhando de longe, dá para entender qual foi o ponto de partida da ideia: pegar novamente uma trama relevante no mundo atual e falar sobre ela. O problema é que a produção nunca se aprofundou de fato nos problemas sobre a tecnologia. Utilizando um aplicativo de realidade virtual como gancho, Supergirl não saiu dos discursos rasos [...]. Em nenhum momento a série se aprofundou de fato na história de algum personagem para mostrar porque ele prefere a tecnologia ao mundo real. Será que é por conta de algum trauma? O personagem está superando algum luto? Nada disso é trazido como um saudável contraponto para enriquecer a discussão. Depois de uma temporada que dedicou um episódio inteiro para mostrar as motivações de um vilão, Supergirl voltou ao raso e isso se reflete também em outros núcleos. [...]",D19 – Reconhecer o efeito de sentido decorrente da escolha de uma determinada palavra ou expressão.,"Nesse texto, no trecho “... o 5° ano de Supergirl tentou emplacar a ideia...” a expressão ""tentou emplacar"" produz o sentido de",c,8° ano,SPAECE,Avaliação paraná,indicar que a série queria retratar a tecnologia de maneira negativa.,"['apontar a frequência do uso dos celulares entre as pessoas', 'demonstrar que as pessoas estão usando aplicativos para assistir a séries.', 'indicar que a série queria retratar a tecnologia de maneira negativa.', 'mostrar que a tecnologia está avançada no mundo atual.']"
"Dançando no ar – Nora Roberts
","Sabe aqueles livros encantadores, que trazem um romance fofo e que nos fazem refletir sobre tudo aquilo que é importante na vida? Dançando no Ar é exatamente assim. [...] Nell Channing, nossa protagonista, inicia a história mudando-se para a Ilha das Três Irmãs, um lugar que ela [...] espera ser um refúgio. [...] A Ilha das Três Irmãs é um aconchego só, deu vontade de conhecer pessoalmente este lugar maravilhoso, as paisagens são lindíssimas e as descrições da autora nos deixam sonhando acordada [...]. Além de Nell, somos apresentadas a Ripley, a irmã do xerife da ilha, e Mia, a dona de uma livraria com café. É no café que Nell começa a trabalhar fazendo doces e, com seu talento e dedicação, não demora muito para ela conquistar toda a ilha como fregueses e também como amigos. Os destinos destas três personagens estão ligados pelos seus antepassados [...]. Cada uma delas tem um papel fundamental na história [...]. A trama, criada por Nora Roberts de forma bem doce, traz um romance arrebatador e um mistério que encanta o leitor. O toque de magia vem para tornar a obra mais deliciosa ainda e nos prender totalmente a narrativa, que é leve e fluida. Nora, além do romance e da magia, trabalha os laços familiares e de amizade de uma forma muito singela e tocante [...]. Romance, aventura, mistério e magia. Tudo isso você encontrará aqui nesta obra doce e super gostosa de ler. Com certeza recomendo a leitura.",D19 – Reconhecer o efeito de sentido decorrente da escolha de uma determinada palavra ou expressão.,"Nesse texto, a expressão “Com certeza” produz o sentido de",c,8° ano,SPAECE,Avaliação paraná,reafirmar que o leitor deve ler o livro que foi resenhado.,"['afirmar que as paisagens do livro são bem descritas.', 'ordenar que o leitor dê a sua opinião sobre o livro.', 'reafirmar que o leitor deve ler o livro que foi resenhado.', 'sugerir que os personagens do livro são talentosos.']"
"Sabores que vêm do cérebro","Você já ouviu a frase: “rapadura é doce, mas não é mole não”? Essa é uma expressão popular da língua portuguesa para mostrar que tudo tem dois lados – assim como a rapadura, que, embora seja doce, é dura à beça! Mas para a gente perceber, por exemplo, que algo tem um sabor doce e, ao mesmo tempo, é difícil de mastigar quem entra em ação é… o cérebro. E você achava que essa percepção era feita pela língua, hein? [...] A rapadura, você deve conhecer, é um doce feito da cana-de-açúcar que é muito, mas muito doce mesmo! Quem percebe toda essa doçura não é a língua. Ela e outras partes do corpo envolvidas na nossa digestão trabalham para enviar informações ao cérebro – ele, sim, é quem reconhece o sabor. Mas que partes do corpo são essas? Bem, tem a língua, o palato (também conhecido como “céu da boca”) e a faringe, órgão que faz parte dos sistemas digestório e respiratório ao mesmo tempo. Cada um dos três – língua, palato e faringe – tem seus receptores sensoriais para reconhecer os estímulos de um alimento e mandar as informações ao cérebro, que, numa fração de segundos, traduz o sabor. [...]",D05 - Identificar o tema ou assunto de um texto.,Qual é o tema desse texto?,c,8° ano,SPAECE,Avaliação paraná,O processo de reconhecimento dos sabores pelo cérebro.,"[' A digestão dos alimentos doces pelo corpo humano.', 'A fabricação de um doce a partir da cana-de-açúcar.', 'O processo de reconhecimento dos sabores pelo cérebro.', 'O uso de uma expressão popular na língua portuguesa.']"
"Sabores que vêm do cérebro","Você já ouviu a frase: “rapadura é doce, mas não é mole não”? Essa é uma expressão popular da língua portuguesa para mostrar que tudo tem dois lados – assim como a rapadura, que, embora seja doce, é dura à beça! Mas para a gente perceber, por exemplo, que algo tem um sabor doce e, ao mesmo tempo, é difícil de mastigar quem entra em ação é… o cérebro. E você achava que essa percepção era feita pela língua, hein? [...] A rapadura, você deve conhecer, é um doce feito da cana-de-açúcar que é muito, mas muito doce mesmo! Quem percebe toda essa doçura não é a língua. Ela e outras partes do corpo envolvidas na nossa digestão trabalham para enviar informações ao cérebro – ele, sim, é quem reconhece o sabor. Mas que partes do corpo são essas? Bem, tem a língua, o palato (também conhecido como “céu da boca”) e a faringe, órgão que faz parte dos sistemas digestório e respiratório ao mesmo tempo. Cada um dos três – língua, palato e faringe – tem seus receptores sensoriais para reconhecer os estímulos de um alimento e mandar as informações ao cérebro, que, numa fração de segundos, traduz o sabor. [...]","D17 - Reconhecer o sentido das relações lógico-discursivas marcadas por conjunções, advérbios etc.","Nesse texto, no trecho ‘“rapadura é doce, mas não é mole não’” a palavra ""mas"" estabelece relação de",d,8° ano,SPAECE,Avaliação paraná,oposição.,"['adição.', 'conclusão.', 'explicação.\r', 'oposição.']"
Dicionário de formas,"Era uma vez eu, Zé Sorveteiro, que me apaixonei por uma princesa que acabara de chegar do outro lado da Terra. Bolei para ela um dicionário de quatro palavras: bola, quadrado, retângulo, triângulo. Japonês se escreve com desenhos. Com desenhos a princesa aprenderia português! [...] Ia até meu carrinho e pedia, desenhando no ar: – Triângulo-bola. Sorvete na casquinha! O dicionário funcionava às maravilhas. Eu? Mandava bilhetes. Desenhava um quadrado com um triângulo em cima e escrevia: casa!!! Caprichava nos pontos de exclamação. Casa!!! Casa!!! Fácil de entender: casa comigo. Mas toda princesa tem uma fera para encontrar bilhetes. Uma hora a fera mandou me chamar. Aí… Aí eu transformei ponto de exclamação em sinal de aguaceiro: – Um traço com um pingo é chuva. Três -!!! – muita chuva. Casa, chuva, chuva, chuva. Estou só avisando… Cuidado com goteiras. [...] Hoje, 60 anos depois, repito, valeu a pena. E lá vou eu apanhar uns triângulos vermelhos para a minha rainha arrumar no triângulo do retângulo do quadrado da frente. Perfeito. Daqui a pouco a jarra da mesa da sala estará toda perfumada com os… Como é mesmo? Vá lá! Com os triângulos vermelhos.","D17 - Reconhecer o sentido das relações lógico-discursivas marcadas por conjunções, advérbios etc.","No trecho “Daqui a pouco a jarra da mesa da sala estará toda perfumada...” a expressão em ""Daqui a pouco"" indica",d,8° ano,SPAECE,Avaliação paraná,tempo.,"['causa.', 'lugar.', 'modo.', 'tempo.']"
Água: uma responsabilidade de todos,"As secas que abatem as regiões Sudeste e Nordeste são fatores que aumentam as dificuldades de abastecimento em muitos centros urbanos, fazendo com que a questão da água seja cada vez mais discutida. Mudanças de hábitos são necessárias, tendo em vista que a falta desse recurso já atinge mais de 1 bilhão de pessoas no mundo. Estima-se que, em 2030, quase metade da população mundial viverá em condições de alto estresse hídrico. O futuro do planeta está ligado à conscientização. Ações aparentemente simples, como não demorar no banho e fechar a torneira ao escovar os dentes, são imprescindíveis – em 2013, no país, consumiram-se 166,3 litros por habitante/dia, sendo que a Organização Mundial da Saúde recomenda o uso de 110 litros diários para uma pessoa atender suas necessidades básicas de consumo. Todos os segmentos sociais devem se comprometer e erguer a bandeira de consumo consciente, desde cidadãos, empresas privadas e ONGs. Usar racionalmente e realizar iniciativas que visem à economia de água é uma forma de preservação da vida, já que este é um bem necessário a todos os seres vivos. Órgãos públicos e o setor privado devem unir esforços para a realização de práticas que visem despertar para a “causa” da água. As empresas devem ir além das obrigações impostas pela legislação, promover ações que impactem minimamente o meio ambiente. No próprio processo de produção, também se pode reciclar, reutilizar água, reaproveitar sobras de matéria-prima, adotar medidas que economizem energia elétrica. São atitudes éticas que buscam o crescimento econômico sem agressão ao meio ambiente. Também é preciso investir em projetos sustentáveis que fomentem o engajamento da população – a começar por conscientizar a própria equipe de trabalho. [...] Ou seja, a crise hídrica também pode ser uma oportunidade para quem investe em sustentabilidade. [...] Se não estudarmos ações inteligentes para reduzir perdas, será difícil evitar o desabastecimento no futuro.","D17 - Reconhecer o sentido das relações lógico-discursivas marcadas por conjunções, advérbios etc.","Nesse texto, no trecho “... para uma pessoa atender suas necessidades básicas de consumo.” a palavra ""para"" foi usada para",b,8° ano,SPAECE,Avaliação paraná,indicar finalidade.,"['apontar causa.', 'indicar finalidade.', 'marcar proporção.', 'sugerir tempo.']"
Baratas ─ Conheça as características desse inseto resistente,"[...] Existem cerca de 5 mil espécies de baratas, das quais 1 mil são brasileiras. Muita gente não sabe que as baratas urbanas correspondem a 1% do total de espécies desses insetos – o restante são espécies silvestres. [...] Os fósseis mais antigos de baratas estão datados em cerca de 320 milhões de anos, do período Carbonífero. Esses registros são impressões em rochas pré-históricas – o padrão das nervuras presentes nas asas é característico de cada espécie. Fósseis de baratas encontrados nas rochas calcárias da Formação de Santana, na região mineira de Santana de Cariri, datam de 112 milhões de anos, do período Cretáceo Inferior. Isso prova que esses insetos foram contemporâneos dos dinossauros. [...] As baratas são sobreviventes de todas as alterações climáticas e ambientais sofridas pela Terra em centenas de milhões de anos. Como uma fórmula “que deu certo”, elas não mudaram muito de lá para cá. Apresentam apenas variação no número de nervuras em suas asas e de espinhos nas pernas. [...]","D14 - Reconhecer as relações entre partes de um texto, identificando os recursos coesivos que contribuem para sua continuidade.","Nesse texto, no trecho “... elas não mudaram muito de lá para cá.” o termo ""elas"" retoma a palavra
",b,8° ano,SPAECE,Avaliação paraná,baratas.,"['asas.', 'baratas.', 'nervuras.', 'rochas.']"
Viagem a Brobdingnag,"[...] Os primeiros 20 dias de viagem não foram muito calmos, pois os ventos fortes dificultavam as operações de bordo e a manutenção da rota. Na madrugada do 21º dia, o Aventura foi atingido por uma violenta tempestade que, embora tenha durado horas, foi suficiente para fazer com que perdêssemos nossa localização no mapa. O dia seguinte amanheceu claro e bonito. Logo avistamos, ao sul, alguns rochedos, que poderiam pertencer a uma ilha ou mesmo a um continente. Como já se esgotava nossa água potável, o comandante ordenou a 12 homens que tomassem um bote e procurassem fontes ou rios; talvez até achassem alguém que nos informasse sobre nossa localização. [...] Foi um pouco custoso alcançar a praia, por causa dos recifes enormes e pontiagudos. Quando, finalmente, chegamos, resolvemos nos separar. Eu, com minha experiência, iria por um lado e os outros homens pelo outro, até nos encontrarmos no ponto de partida [...]. Andei bastante tempo sem encontrar vestígio de água. Decidi voltar para ver se os marinheiros tinham tido melhor sorte. Quase próximo ao lugar combinado, olhei para o mar e vi meus companheiros no bote, afastando-se rapidamente da praia em direção ao navio. Eles haviam me esquecido em terra! Comecei a chamá-los: – Esperem! Estou aqui! Porém, meu último grito ficou preso na garganta e meu olhar fixo na figura de um homem de mais ou menos 20 metros de altura, que ia no encalço do bote e do Aventura [...]. Dei meia-volta e saí em disparada pelo mesmo caminho que acabara de percorrer. [...]","D14 - Reconhecer as relações entre partes de um texto, identificando os recursos coesivos que contribuem para sua continuidade.","Nesse texto, no trecho “... que, embora tenha durado horas,...” o termo ""que"" retoma a palavra",c,8° ano,SPAECE,Avaliação paraná,tempestade.,"['madrugada.', 'rota.', 'tempestade.', 'viagem.\r']"
-,"Desde sua invenção, os cosméticos evoluem no mesmo compasso das transformações sociais. Na França pré-revolucionária, eles marcaram os rostos, exageradamente pintados [...]. A maquiagem, então, mais uma vez se transformava. Daí em diante, ela evitaria o ostracismo1  se renovando sempre: batons, blushes e sombras se revezariam em uma infinidade de cores. 400 A.C. Os povos da mesopotâmia (antigo Iraque) usam o kohl para unir as sobrancelhas, o sulfito de antimônio (pó escuro e tóxico) como sombra, o açafrão para colorir unhas e a terra vermelha com frutas silvestres (também vermelhas) maceradas como blush. [...] 776 A.C. Na Antiguidade clássica, a maquiagem feita à base de óleos naturais, sem fixadores como os de hoje, brigava com o calor do verão mediterrâneo. [...] 476 As mulheres [...] usavam máscaras de farinha de trigo, mel, óleo e sanguessugas [...]. 1774 O maquiador particular de Maria Antonieta cria nove tonalidades de ruge exclusivas para a rainha. A choconilha (um corante de cor carmim), retirada de um inseto de mesmo nome, se tornou a base principal para o tom. [...] 1945 [...] Na era Disco, rosa, azul e verde dão cor às sombras. Em 1980, chegam os cosméticos de longa duração. 2010 A cosmetologia [...] trata da pele de homens e mulheres, usando produtos como bases com filtro solar e até batons hidratantes. [...]","D14 - Reconhecer as relações entre partes de um texto, identificando os recursos coesivos que contribuem para sua continuidade.","Nesse texto, no trecho “Desde sua invenção...” o termo ""sua"" faz referência a",b,8° ano,SPAECE,Avaliação paraná,cosméticos.,"['cores.', 'cosméticos.', 'farinha de trigo.\r', 'mel.']"
Viagem a Brobdingnag,"[...] Os primeiros 20 dias de viagem não foram muito calmos, pois os ventos fortes dificultavam as operações de bordo e a manutenção da rota. Na madrugada do 21º dia, o Aventura foi atingido por uma violenta tempestade que, embora tenha durado horas, foi suficiente para fazer com que perdêssemos nossa localização no mapa. O dia seguinte amanheceu claro e bonito. Logo avistamos, ao sul, alguns rochedos, que poderiam pertencer a uma ilha ou mesmo a um continente. Como já se esgotava nossa água potável, o comandante ordenou a 12 homens que tomassem um bote e procurassem fontes ou rios; talvez até achassem alguém que nos informasse sobre nossa localização. [...] Foi um pouco custoso alcançar a praia, por causa dos recifes enormes e pontiagudos. Quando, finalmente, chegamos, resolvemos nos separar. Eu, com minha experiência, iria por um lado e os outros homens pelo outro, até nos encontrarmos no ponto de partida [...]. Andei bastante tempo sem encontrar vestígio de água. Decidi voltar para ver se os marinheiros tinham tido melhor sorte. Quase próximo ao lugar combinado, olhei para o mar e vi meus companheiros no bote, afastando-se rapidamente da praia em direção ao navio. Eles haviam me esquecido em terra! Comecei a chamá-los: – Esperem! Estou aqui! Porém, meu último grito ficou preso na garganta e meu olhar fixo na figura de um homem de mais ou menos 20 metros de altura, que ia no encalço do bote e do Aventura [...]. Dei meia-volta e saí em disparada pelo mesmo caminho que acabara de percorrer. [...]",D11 - Reconhecer os elementos que compõem uma narrativa e o conflito gerador.,O trecho que apresenta o momento mais emocionante dessa história é:,c,8° ano,SPAECE,Avaliação paraná,"“Porém, meu último grito ficou preso na garganta e meu olhar fixo na figura de um homem de mais ou menos 20 metros de altura, que ia no encalço do bote e do Aventura.”.","['“Os primeiros 20 dias de viagem não foram muito calmos, pois os ventos fortes dificultavam as operações ...”.', '“Foi um pouco custoso alcançar a praia, por causa dos recifes enormes e pontiagudos. Quando, finalmente, chegamos, resolvemos nos separar.”. ', '“Porém, meu último grito ficou preso na garganta e meu olhar fixo na figura de um homem de mais ou menos 20 metros de altura, que ia no encalço do bote e do Aventura.”.', '“Dei meia-volta e saí em disparada pelo mesmo caminho que acabara de percorrer.”.']"
Dicionário de formas,"Era uma vez eu, Zé Sorveteiro, que me apaixonei por uma princesa que acabara de chegar do outro lado da Terra. Bolei para ela um dicionário de quatro palavras: bola, quadrado, retângulo, triângulo. Japonês se escreve com desenhos. Com desenhos a princesa aprenderia português! [...] Ia até meu carrinho e pedia, desenhando no ar: – Triângulo-bola. Sorvete na casquinha! O dicionário funcionava às maravilhas. Eu? Mandava bilhetes. Desenhava um quadrado com um triângulo em cima e escrevia: casa!!! Caprichava nos pontos de exclamação. Casa!!! Casa!!! Fácil de entender: casa comigo. Mas toda princesa tem uma fera para encontrar bilhetes. Uma hora a fera mandou me chamar. Aí… Aí eu transformei ponto de exclamação em sinal de aguaceiro: – Um traço com um pingo é chuva. Três -!!! – muita chuva. Casa, chuva, chuva, chuva. Estou só avisando… Cuidado com goteiras. [...] Hoje, 60 anos depois, repito, valeu a pena. E lá vou eu apanhar uns triângulos vermelhos para a minha rainha arrumar no triângulo do retângulo do quadrado da frente. Perfeito. Daqui a pouco a jarra da mesa da sala estará toda perfumada com os… Como é mesmo? Vá lá! Com os triângulos vermelhos.",D11 - Reconhecer os elementos que compõem uma narrativa e o conflito gerador.,O trecho desse texto que mostra que o narrador conta uma história vivida por ele é:,a,8° ano,SPAECE,Avaliação paraná,"“Era uma vez eu, Zé Sorveteiro, que me apaixonei por uma princesa...”.","['“Era uma vez eu, Zé Sorveteiro, que me apaixonei por uma princesa...”.', '“Com desenhos a princesa aprenderia português!”.', '“Mas toda princesa tem uma fera para encontrar bilhetes.”.', '“Daqui a pouco a jarra da mesa da sala estará toda perfumada...”.']"
"Mais uma ação do “Horta no Quintal” no Mãe Coruja
A ideia é repassar para as mães assistidas pelo programa como cultivar uma horta saudável em
pequenos espaços","Parceria entre o programa Mãe Coruja do Ipojuca e Secretaria de Agricultura desenvolve, quinzenalmente, a ação do Horta no Quintal. A programação oferecida, desde o final do ano passado, tem o objetivo de estimular a produção de hortaliças para o consumo da família. O ninho Mãe Coruja do Ipojuca-sede recebeu, na tarde desta quinta-feira (10), mães e futuras mamães do Programa para entender o passo a passo do cultivo de hortaliças em casa. A didática foi repassada pelo técnico em Agropecuária da Secretaria de Agricultura, Antenor Gomes, que destacou o processo como fácil, prático e gratificante. “Basta usar o que temos ao nosso redor de material reciclável, como garrafa pet, baldes e caqueiras velhas. Materiais que causam danos ao meio ambiente se tornam aliados nessa atividade”, declarou Gomes. [...]",D07 - Diferenciar a informação principal das secundárias em um texto.,A informação principal do texto está em:,a,8° ano,SPAECE,Avaliação paraná,“Aprogramação oferecida [...] tem o objetivo de estimular a produção de hortaliças para o consumo da família.”. ,"['“Aprogramação oferecida [...] tem o objetivo de estimular a produção de hortaliças para o consumo da família.”. ', '“Adidática foi repassada pelo técnico em Agropecuária da Secretaria deAgricultura,Antenor Gomes,...”.', '“‘Basta usar o que temos ao nosso redor de material reciclável,...’”.', '“‘Materiais que causam danos ao meio ambiente se tornam aliados...’”.']"
Jurássicas penas,"Olá, CHC! Gostei muito da notícia do dinossauro com penas. Fiquei em dúvida se ele é só carnívoro ou onívoro (comem carne e vegetais), seria legal se vocês publicassem sobre isso. Também não sabia que existiam dinossauros que tinham penas no rabo. Podem publicar, por favor, a minha carta? Sophie Sauer Harber Machado. Curitiba/PR. Oi, Sophie. Veja a sua carta publicada! Sobre os dinossauros, você pode encontrar essas res postas na CHC digital!",D06 - Distinguir fato de opinião relativa ao fato.,"Nesse texto, qual trecho apresenta uma opinião?",b,8° ano,SPAECE,Avaliação paraná,“... seria legal se vocês publicassem sobre isso.”.,"['“Fiquei em dúvida se ele é só carnívoro ou onívoro...”.', '“... seria legal se vocês publicassem sobre isso.”.', ' “... existiam dinossauros que tinham penas no rabo.”. ', '“Podem publicar, por favor, a minha carta?”.']"
